"","2","2","2","100%","100%","jun./25 ","-","-","20/06/2025","20/06/2025","CONCLUÍDA","B-1205964","UB-CIND-POV-MOZONDO","CATOLÂNDIA","OBRAS ÁGEIS","OBRA A SER REALIZADA PELA EQUIPE DE KIT","R$ 2.435,18","0","1","1","0","0","","1","0%","","","","","0","0","","","R$ 1.660,80","R$ 2.435,18","","","","#N/A","","R$ 0,00","","","","","","","22/05/2025 20:52 - Entrada na Carteira-Planejador","","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","BARREIRAS","","","",""
"","2","2","0","0%","50%","mai./25 ","-","-","09/06/2025","21/06/2025","PROGRAMADA","B-1176535","AL-BRE-01J2-RECOND-ETAPA-1-1","BARREIRAS","AL/MELHORAMENTO","Obra com desligamento, realizar avaliação em campo junto AR","","","","0","0","0","","0","0%","-","-","","","0","0","","","R$ 204.015,36","","","","R$ 204.015,36","1.2. Sem planejamento (Aptas)","0","R$ 0,00","","OBRA APTA // ACESSO BOM","18/02/2025","","-12,146114","-44,996855","31/01/2025 19:05 - Entrada na Carteira-Planejador","","1.2.1.1.5","SIM","NÃO","NÃO","SIM","SIM","BARREIRAS","","","",""
"","2","2","2","100%","100%","jun./25 ","-","-","02/06/2025","21/06/2025","CONCLUÍDA","B-1192095","AC-CIND-POV-AGUA DOCE 1357-RURAL","CRISTÓPOLIS","JUDICIAL","DO POSTE 31 AO 37 A REDE PASSARA POR DENTRO DA PROP DO SOLICITANTE Q PODERA PRECISAR DE MAQUINA P ARRUMAR O ACESSO NESSE TRECHO, SOLICITANTE AUSENTE NO ATO DA VISTORIA","R$ 71.171,75","25","2","27","0","28","24","3","89%","","","","","0","0","","","R$ 63.146,48","R$ 71.171,75","","","","#N/A","","R$ 0,00","","","","","","","31/03/2025 14:28 - Entrada na Carteira-Planejador","","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","BARREIRAS","","SIM","",""
"","2","2","2","100%","100%, 100%, 100%, 100%, 100%, 100%, 100%, 100%, 100%, 100%, 50%","jun./25, mai./25, abr./25, mar./25, fev./25, jan./25, dez./24, nov./24, out./24, set./24, ago./24","-","-","24/02/2025","26/06/2025","CONCLUÍDA","B-0985895","ME-RECOND-ANC-09X3","CRISTÓPOLIS","AL/MELHORAMENTO","mais 3 desligamentos para finalizar a obra","R$ 266.186,65","93","4","97","0","71","70","27","72%","","","","","0","0","","","R$ 318.276,58","R$ 266.186,65","","","R$ 387.273,66","FINALIZADA CICLOS ANTERIORES","387273,66","R$ 0,00","","OBRA APTA // ACESSO RUIM DEVIDO TERRA GRADEADA","31/01/2025","26/06/2025","-12,221789","-44,162807","31/01/2025 19:05 - Entrada na Carteira-Planejador","","8.2.1.5","SIM","NÃO","NÃO","SIM","SIM","BARREIRAS","","","",""
"","2","2","2","100%","100%","mai./25 ","-","-","28/06/2025","28/06/2025","CONCLUÍDA","B-1194704","ER-CIND-POV-BARREIRAS SUL-PROJ BARREIRAS","BARREIRAS","QLP","OBRA COM ACESSO; ","R$ 4.208,84","0","2","2","0","2","0","2","0%","","","","","0","0","","","R$ 3.079,21","R$ 4.208,84","","","","#N/A","","R$ 0,00","","","","","","","19/03/2025 15:06 - Entrada na Carteira-Planejador","","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","BARREIRAS","","","",""
"","0","2","2","0%","100%","mar./26 ","-","-","","","CANCELADA","B-1247209","UB-CIND-LOT-STA RITA-BARROCAS DE BAIXO","BARREIRAS","OBRAS ÁGEIS","OBRA CONCLUÍDA EM CAMPO;","R$ 6.575,85","0","3","3","0","0","","3","0%","","","","","0","0","","ITALO SILVA","R$ 3.350,82","R$ 6.575,85","","","","#N/A","","R$ 0,00","OBRA COM MEDIDA DE CANCELAMENTO","","","","","","17/02/2026 07:22 - Entrada na Carteira-Planejador","","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","BARREIRAS","","","",""
"","2","2","2","100%","0%, 100%, 100%, 100%, 100%","jul./25, jun./25, mai./25, abr./25, mar./25","-","-","02/06/2025","30/06/2025","CONCLUÍDA/UNITIZADA","B-1148251","AC-GRUA-FAZ-PERNAMBUCO 1-RIO GRANDE","BARREIRAS","OUTROS","OBRA REGULADOR; SERÁ REALIZADA COM EQUIPE DE MANUTENÇÃO; ","R$ 31.157,62","4","0","4","0","4","","4","0%","","","","","0","0","RODRIGO","","R$ 78.048,97","R$ 31.157,62","","","R$ 26.254,41","FINALIZADA CICLOS ANTERIORES","26254,41","R$ 0,00","","OBRA APTA // ACESSO BOM // SOLICITANTE AUSENTE // PARTE DO CLIENTE PENDENTE","24/02/2025","18/07/2025","-12,775559","-45,746073","20/02/2025 09:25 - Entrada na Carteira-Planejador","","7.1.2.5","SIM","NÃO","NÃO","SIM","NÃO","BARREIRAS","","","",""
"","2","2","2","100%","1%, 100%","jul./25, jun./25","-","-","21/06/2025","30/06/2025","CONCLUÍDA","B-1198076","ME-COEL-RUA-CRICIUMA-MORADA NOBRE","BARREIRAS","OUTROS","OBRA COM ACESSO BOM , PARA TROCA DE CABO ABRIR TR W75854 FAZER UMA PODA NO LOCAL DO TR NOVO FAZER RELOCACAO DE 19 RAMAL, NAO TEM ESPACO PARA IMPLANTAR POSTE PARALELO ANTES DO DESLIGAMENTO DEVIDO REDE NUA","R$ 28.777,03","4","2","6","0","6","6","0","100%","","","","","0","0","RODRIGO","","R$ 28.169,77","R$ 28.777,03","","","","#N/A","","R$ 0,00","","","","","","","31/03/2025 14:28 - Entrada na Carteira-Planejador","","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","BARREIRAS","","","",""
"","2","2","2","100%","100%","jun./25 ","-","-","09/06/2025","30/06/2025","CONCLUÍDA","B-1201722","ME-COEL-RUA-COELBA-BANDEIRANTES","BARREIRAS","JUDICIAL","OBRA BOA DE FAZER ACESSO BOM, NAO E PREVISTO CAVA EM ROCHA, FAZER 4 PODA TEM ESPACO BOM PARA SUBISTITUIR TODOS OS POSTE","R$ 33.436,37","3","4","7","0","4","7","0","100%","","","","","0","0","","","R$ 32.281,54","R$ 33.436,37","","","","#N/A","","R$ 0,00","","","","","","","09/05/2025 10:41 - Entrada na Carteira-Planejador","","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","BARREIRAS","","SIM","",""
"","2","2","2","100%","100%, 75%, 50%, 25%, 50%, 30%, 40%","jul./25, jun./25, mai./25, abr./25, mar./25, fev./25, jan./25","-","-","02/06/2025","03/07/2025","CONCLUÍDA","B-0316582","MP-CCOL-ALDEIA DE MARGARIDA-RURAL","RIACHÃO DAS NEVES","REPUTACIONAL","OBRA EM EVOLUÇÃO; ÚLTIMA CARGA DE POSTES NÃO CONSEGUIU CHEGAR; ","R$ 267.019,12","108","9","117","0","122","107","10","91%","","","","","0","0","LAURINDO","","R$ 195.417,10","R$ 267.019,12","","","R$ 321.463,53","FINALIZADA CICLOS ANTERIORES","321463,53","R$ 0,00","","OBRA APTA // ACESSO BOM","14/03/2025","01/07/2025","-11,668506","-45,285480","31/01/2025 19:05 - Entrada na Carteira-Planejador","","14.4.12.1","SIM","NÃO","NÃO","SIM","NÃO","BARREIRAS","","SIM","",""
"","2","2","2","100%","100%, 100%, 100%, 100%","jul./25, jun./25, mai./25, abr./25","-","-","03/07/2025","03/07/2025","CONCLUÍDA","B-1181062","RC-SEIN-RUA-BOQUEIRO-JUSTINO","BARREIRAS","GOVERNO","PRECISA DE RETRO;  ","R$ 53.834,09","13","0","13","0","13","9","4","69%","","","","","0","0","JONATHAN","","R$ 31.539,14","R$ 53.834,09","","","","#N/A","","R$ 0,00","","","","","","","19/03/2025 15:06 - Entrada na Carteira-Planejador","","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","BARREIRAS","","SIM","",""
"","0","2","0","100%","100%, 100%, 90%","jul./25, jun./25, mai./25","-","-","","03/07/2025","CONCLUÍDA","B-1208543","ME-COEL-RELOC-REGULADOR-D12910-RURAL","BARREIRAS","EQUIPAMENTO","","","","","0","0","4","","0","0%","-","-","","","0","0","RODRIGO","","R$ 30.334,35","","","","","#N/A","","R$ 0,00","Projeto sem as medidas dos vãos","","","","","","24/05/2025 07:30 - Entrada na Carteira-Planejador","","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","BARREIRAS","","","",""
"","2","2","2","100%","100%, 100%, 90%, 60%, 100%, 100%","jul./25, jun./25, jan./24, dez./23, nov./23, out./23","-","-","","04/07/2025","CONCLUÍDA","B-1105743","RR-CIND-RO BR 020 KM 30-VALE B ESP-RURAL","BARREIRAS","NOVOS QUESTIONAMENTOS ANEEL","EXTENSÃO DE REDE DE MT BIFÁSICA; ","R$ 63.902,78","27","1","28","0","31","29","-1","104%","","","","","0","0","JONATHAN","","R$ 68.253,40","R$ 63.902,78","","","R$ 87.190,12","FINALIZADA CICLOS ANTERIORES","87190,12","R$ 0,00","","OBRA APTA // ACESSO BOM","14/02/2025","04/07/2025","-12,157800","-45,116760","31/01/2025 19:05 - Entrada na Carteira-Planejador","","7.1.2.5","SIM","SIM","NÃO","SIM","NÃO","BARREIRAS","","","",""
"","0","2","2","100%","100%","jul./25 ","-","-","04/07/2025","04/07/2025","CONCLUÍDA","B-1213638","AC-CIND-ROD-BR 020-RODOVIA","LUIS EDUARDO MAGALHÃES","TRANSGRESSÃO","","R$ 40.754,48","9","0","9","0","6","","9","0%","","","","","0","0","RODRIGO","","R$ 240.046,95","R$ 40.754,48","","","","#N/A","","R$ 0,00","Projeto sem medidas dos vãos no trecho entre P6 (W60002) e P1 // Poste P1 não está cadastrado no GSE","","","","","","15/07/2025 07:38 - Entrada na Carteira-Planejador","","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","BARREIRAS","","","",""
"","2","2","2","100%","100%, 100%","jul./25, jun./25","-","-","07/07/2025","07/07/2025","CONCLUÍDA","B-1135926","ER-CIND-POV-SANTA MARIA-BREJO DA MISSAO","ANGICAL","AIC AUDITORIA","obra de rede bt, travessia de br","R$ 6.944,65","1","2","3","0","3","0","3","0%","","","","","0","0","LAURINDO","","R$ 3.923,05","R$ 6.944,65","","","","#N/A","","R$ 0,00","","","","","","","19/03/2025 15:06 - Entrada na Carteira-Planejador","","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","BARREIRAS","","","",""
"","2","2","2","100%","100%, 100%","jul./25, jun./25","-","-","08/07/2025","08/07/2025","CONCLUÍDA","B-1020127","IT-CIND-SI-DO RIO BRANCO -RURAL-RIO BRAN","BARREIRAS","GOVERNO","ACESSO BOM, NAO E PREVISTO CAVA DM ROCHAO, NAO TEM PODA, OS CABO DA INTERLIGACAO JA ESTAO NO LOCAL INCLUSIVEL CABO BT, VERIFICAR ENSAIO DO TR","R$ 6.760,58","1","0","1","0","1","1","0","100%","","","","","0","0","LAURINDO","","R$ 1.452,14","R$ 6.760,58","","","","#N/A","","R$ 0,00","","","","","","","08/04/2025 09:05 - Entrada na Carteira-Planejador","","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","BARREIRAS","","SIM","",""
"","2","2","2","100%","100%","jul./25 ","-","-","08/07/2025","09/07/2025","CONCLUÍDA","B-1193458","IT-CIND-ROD-BA 451 55  KM-RURAL","SANTA RITA DE CÁSSIA","RECLAMAÇÃO","","R$ 15.635,79","3","0","3","0","2","2","1","67%","","","","","0","0","JONATHAN","","R$ 8.724,23","R$ 15.635,79","","","","#N/A","","R$ 0,00","","","","","","","19/03/2025 15:06 - Entrada na Carteira-Planejador","","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","BARREIRAS","","","",""
"","2","2","2","100%","100%","jul./25 ","-","-","07/07/2025","09/07/2025","CONCLUÍDA","B-1209596","RC-CIND-TRV-CASSIMIRO DE A-SOMBRA DA T","BARREIRAS","JUDICIAL","","R$ 3.838,93","0","1","1","0","1","1","0","100%","","","","","0","0","LAURINDO","","R$ 2.313,82","R$ 3.838,93","","","","#N/A","","R$ 0,00","","","","","","","10/06/2025 16:02 - Entrada na Carteira-Planejador","","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","BARREIRAS","","SIM","",""
"","2","2","2","100%","0%, 100%","jul./25, jun./25","-","-","","10/07/2025","CONCLUÍDA","B-1148919","ER-CIND-POV-VEREDA DO MORRO-VEREDA ALEGR","CRISTÓPOLIS","OUTROS","vistoria de 2024, no aguardo de uma nova vistoria","R$ 38.400,04","14","0","14","0","11","11","3","79%","","","","","0","0","","","R$ 23.976,46","R$ 38.400,04","","","","#N/A","","R$ 0,00","Texto descritivo para medida via SAP: Atendida pela nota 9102096538 X- 1205888","","","","","","19/03/2025 15:06 - Entrada na Carteira-Planejador","","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","BARREIRAS","","","",""
"","2","2","2","100%","100%, 100%, 100%, 100%, 100%, 100%","jul./25, jun./25, mai./25, abr./25, mar./25, fev./25","-","-","09/07/2025","11/07/2025","CONCLUÍDA","B-1106507","AC-GRUA-RUA-DA PRAINHA-MORADA NOBRE","BARREIRAS","GOVERNO","DESLIGAMENTO PROGRAMADO PARA 07/04","R$ 59.049,67","10","5","15","0","6","9","6","60%","","","","","0","0","LAURINDO","","R$ 69.932,76","R$ 59.049,67","","","R$ 104.371,81","FINALIZADA CICLOS ANTERIORES","104371,81","R$ 0,00","","OBRA APTA// ACIONAR SERVIÇO DE INTERNET PARA RETIRAR FIBRAS ","01/07/2025","11/07/2025","-12,141690","-45,009965","31/01/2025 19:05 - Entrada na Carteira-Planejador","","7.1.1.5","NÃO","NÃO","NÃO","SIM","NÃO","BARREIRAS","","SIM","",""
"","2","2","2","100%","100%, 100%, 100%","jul./25, jun./25, mai./25","-","-","10/07/2025","11/07/2025","CONCLUÍDA","B-1158124","ME-CIND-AV-RURAL-RURAL","BARREIRAS","JUDICIAL","POSTE W366052 ESTA TRINCADO DESEJAVEL SER TROCADO NAO TEM RAMAL; PEDIR NOVO DESLIGAMENTO; ","R$ 7.332,86","1","1","2","0","1","2","0","100%","","","","","0","0","JONATHAN","","R$ 13.288,22","R$ 7.332,86","","","R$ 14.405,75","FINALIZADA CICLOS ANTERIORES","14405,75","R$ 0,00","","OBRA APTA // TROCAR POSTE P4 , POIS ESTÁ TRINCADO DA BASE AO TOPO //  TRAFO QUE SERÁ AABERTO ESTÁ ILEGÍVEL ","20/06/2025","11/07/2025","-12,151409","-44,965505","31/01/2025 19:05 - Entrada na Carteira-Planejador","","8.2.2.5","NÃO","NÃO","NÃO","SIM","SIM","BARREIRAS","","SIM","",""
"","2","2","2","100%","50%","jul./25 ","-","-","07/07/2025","11/07/2025","CONCLUÍDA","B-1162038","ER-CCOL-POV-PITUBA-RURAL-COTEGIPE","COTEGIPE","REPUTACIONAL","obra com acesso bom, necessari a poda antes da programação","R$ 55.011,33","21","2","23","0","20","20","3","87%","","","","","0","0","LAURINDO","","R$ 43.610,38","R$ 55.011,33","","","","#N/A","","R$ 0,00","","","","","","","08/04/2025 09:05 - Entrada na Carteira-Planejador","","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","BARREIRAS","","SIM","",""
"","2","2","2","100%","100%, 100%","jul./25, jun./25","-","-","02/06/2025","14/07/2025","CONCLUÍDA","B-1189395","UB-PREF-AV-SALVIANO PEDRO -SITIO GRANDE","SÃO DESIDÉRIO","GOVERNO","obra com acesso dentro da cidade, reparar calçadas, cava em rocha","R$ 18.134,58","4","0","4","0","4","","4","0%","","","","","0","0","RODRIGO","","R$ 12.658,42","R$ 18.134,58","","","","#N/A","","R$ 0,00","","","","","","","08/04/2025 09:05 - Entrada na Carteira-Planejador","","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","BARREIRAS","","SIM","",""
"","2","2","2","100%","100%","jul./25 ","-","-","04/07/2025","14/07/2025","CONCLUÍDA","B-1206523","ER-CIND-FAZ-BARRO VERMELHO-RURAL","BARREIRAS","QLP","","R$ 21.231,24","6","0","6","0","6","6","0","100%","","","","","0","0","LAURINDO","","R$ 22.105,78","R$ 21.231,24","","","","#N/A","","R$ 0,00","","","","","","","16/05/2025 09:01 - Entrada na Carteira-Planejador","","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","BARREIRAS","","","",""
"","2","2","2","100%","100%, 50%","jul./25, jun./25","-","-","14/07/2025","18/07/2025","CONCLUÍDA","B-1129156","ER-CIND-POV-QUIXABEIRA-RURAL","WANDERLEY","AIC AUDITORIA","O ACESSO EM PERIODO SECO E BOM. TEM ESPACO BOM P SUBST OS POSTES 2,3,4,5,6. POUCAS PODAS NO TRAJETO DA OBRA. CANCELA FICA TRANCADA LIGAR ANTES DE MANDAR TURMAS. TEM ANOTACOES EM FOTO. A OBRA E BOA P CONSTRUIR.","R$ 61.412,41","20","3","23","0","22","20","3","87%","","","","","0","0","JONATHAN","","R$ 48.560,79","R$ 61.412,41","","","","#N/A","","R$ 0,00","","","","","","","19/03/2025 15:06 - Entrada na Carteira-Planejador","","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","BARREIRAS","","","",""
"","0","2","2","","OBRA RETIRADA","OBRA RETIRADA","-","-","03/07/2025","19/07/2025","PROGRAMADA","B-1121047","ER-CCOL-POV-QUIXABEIRA-RURAL MOD","WANDERLEY","-","","R$ 80.218,03","23","0","23","0","0","","23","0%","","","","","0","0","","","","R$ 80.218,03","","","","#N/A","","R$ 0,00","KIT e Medidor pendente de contratação","","","","","","16/05/2025 09:01 - Entrada na Carteira-Planejador","","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","BARREIRAS","","","",""
"","2","2","2","100%","100%, 100%, 100%, 100%","jul./25, jun./25, mai./25, abr./25","-","-","19/07/2025","19/07/2025","CONCLUÍDA","B-1168020","ME-COEL-AV-JUSCELINO KUBITSCHEK-URBANA","BARREIRAS","AL/MELHORAMENTO","OBRA EM REVISÃO DE PROJETO; ","R$ 14.854,91","1","0","1","0","1","1","0","100%","","","","","0","0","LAURINDO","","R$ 15.303,90","R$ 14.854,91","","","R$ 7.593,96","FINALIZADA CICLOS ANTERIORES","7593,96","R$ 0,00","","OBRA APTA // ACESSO BOM","11/03/2025","19/07/2025","-12,151700","-44,970516","20/02/2025 09:25 - Entrada na Carteira-Planejador","","8.2.1.5","NÃO","NÃO","NÃO","SIM","SIM","BARREIRAS","","","",""
"","2","2","2","100%","100%, 100%, 100%","dez./24, out./24, jan./24","-","-","21/07/2025","21/07/2025","PROGRAMADA","B-1078436","AC-CIND-RUA-IBITIBA-SANTA CRUZ","LUIS EDUARDO MAGALHÃES","MAIS OBRAS","","R$ 27.753,17","8","0","8","0","11","11","-3","138%","","","","","0","0","","","R$ 54.808,52","R$ 27.753,17","","","R$ 27.753,17","1.5. Concluida Sem Fechamento","0","R$ 0,00","","OBRA APTA","11/07/2025","04/12/2024","-12,101172","-45,800098","31/01/2025 19:05 - Entrada na Carteira-Planejador","","7.1.1.5","NÃO","NÃO","NÃO","NÃO","NÃO","BARREIRAS","","","",""
"","0","2","2","100%","100%","jul./25 ","-","-","23/07/2025","23/07/2025","CONCLUÍDA","B-1201600","IT-CIND-ROD-BR 020 518-RURAL","BARREIRAS","REPUTACIONAL","","R$ 6.459,88","1","0","1","0","1","1","0","100%","","","","","0","0","LAURINDO","","R$ 3.932,81","R$ 6.459,88","","","","#N/A","","R$ 0,00","Projeto sem as medidas dos vãos ","","","","","","22/05/2025 07:28 - Entrada na Carteira-Planejador","","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","BARREIRAS","","SIM","",""
"","2","2","2","100%","100%, 100%, 100%","jul./25, jun./25, mai./25","-","-","24/07/2025","24/07/2025","CONCLUÍDA","B-1149159","RC-CIND-RUA-BOLANDEIRA-RENATO GONCALVES","BARREIRAS","FATURA PG CLIENTE","REALOCAÇÃO DE 1 VÃO DE MT E 2 VÃOS DE BT; OBRA FÁCIL E COM ACESSO; ","R$ 10.097,51","1","0","1","0","0","","1","0%","","","","","0","0","JONATHAN","","R$ 5.133,59","R$ 10.097,51","","","","#N/A","","R$ 0,00","","","","","","","08/04/2025 09:05 - Entrada na Carteira-Planejador","","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","BARREIRAS","","","",""
"","2","2","2","100%","100%, 100%, 100%","jul./25, jun./25, mai./25","-","-","24/07/2025","24/07/2025","CONCLUÍDA","B-1178352","RC-CIND-RUA-MANOEL LAURINDO 11-URBANA","LUIS EDUARDO MAGALHÃES","GRUPO A","LANÇAR VÃO DE MT E RETIRAR REDE EXISTENTE; COELBA REVISAR NECESSIDADE; LM SÓ FARAR AS RETIRADA DOS POSTES","R$ 13.284,89","0","0","0","0","0","0","0","0%","","","","","0","0","LAURINDO","","R$ 2.670,21","R$ 13.284,89","","","","#N/A","","R$ 0,00","","","","","","","08/04/2025 09:05 - Entrada na Carteira-Planejador","","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","BARREIRAS","","","",""
"","2","2","2","100%","100%, 100%, 100%, 100%, 100%, 100%, 100%","jul./25, jun./25, mai./25, abr./25, mar./25, fev./25, jan./25","-","-","07/07/2025","25/07/2025","CONCLUÍDA","B-0885643","MP-CCOL-POV ARTICUM-RURAL","COTEGIPE","REPUTACIONAL","OBRA NECESSITA DE MAQUINA E SE CHOVER NÃO TEM ACESSO","R$ 100.111,29","40","4","44","0","49","11","33","25%","","","","","0","0","RUBERLANDIO","","R$ 58.215,38","R$ 100.111,29","","","R$ 112.972,27","FINALIZADA CICLOS ANTERIORES","112972,27","R$ 0,00","","OBRA APTA // ACESSO BOM // PORÉM PRECISA DE MÁQUINA PARA ALGUNS PONTOS","13/03/2025","25/07/2025","-12,034100","-44,184244","31/01/2025 19:05 - Entrada na Carteira-Planejador","","14.4.12.1","SIM","SIM","NÃO","SIM","NÃO","BARREIRAS","","SIM","",""
"","2","2","2","100%","100%, 100%, 100%","jul./25, jun./25, mai./25","-","-","25/07/2025","25/07/2025","CONCLUÍDA","B-1192533","ER-CIND-POV-RIACHO D AGUA-RURAL","RIACHÃO DAS NEVES","REPUTACIONAL","IMPLANTAÇÃO DE POSTE COM TR EM LV; ","R$ 9.197,28","1","0","1","0","1","1","0","100%","","","","","0","0","JONATHAN","","R$ 13.470,02","R$ 9.197,28","","","","#N/A","","R$ 0,00","","","","","","","19/03/2025 15:06 - Entrada na Carteira-Planejador","","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","BARREIRAS","","SIM","",""
"","2","2","2","100%","100%","jul./25 ","-","-","25/07/2025","25/07/2025","CONCLUÍDA","B-1207661","ER-CIND-POV-ESTRIBEIRA-CAROA","CRISTÓPOLIS","RECLAMAÇÃO","FAZER INFORME","R$ 15.262,86","1","4","5","0","5","5","0","100%","","","","","0","0","RUBERLANDIO","","R$ 11.728,34","R$ 15.262,86","","","","#N/A","","R$ 0,00","","","","","","","10/06/2025 16:02 - Entrada na Carteira-Planejador","","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","BARREIRAS","","","",""
"","2","2","2","100%","100%, 100%, 100%","jul./25, jun./25, mai./25","-","-","26/07/2025","26/07/2025","CONCLUÍDA","B-1182756","AC-CIND-RUA-MARABA-FIRENZE","BARREIRAS","REPUTACIONAL","SUBSTITUIÇÃO DE TRAFO E RECONDUTORAMENTO DE BT; OBRA COM ACESSO; ","R$ 13.746,64","1","1","2","0","0","0","2","0%","","","","","0","0","JONATHAN","","R$ 14.162,30","R$ 13.746,64","","","","#N/A","","R$ 0,00","","","","","","","19/03/2025 15:06 - Entrada na Carteira-Planejador","","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","BARREIRAS","","SIM","",""
"","2","2","2","100%","100%, 100%, 100%, 100%","ago./25, mar./25, fev./25, jan./25","-","-","04/08/2025","30/08/2025","CONCLUÍDA","B-1158191","AC-CIND-AV-PARAISO-JARDIM","LUIS EDUARDO MAGALHÃES","QLP","Incluir Carlos Henrique","R$ 65.946,63","14","2","16","0","15","16","0","100%","","","","","0","0","LAURINDO","CLEILSON","R$ 30.979,33","R$ 65.946,63","","","R$ 72.400,61","FINALIZADA CICLOS ANTERIORES","72400,61","R$ 0,00","","OBRA APTA // ACESSO BOM","03/01/2025","30/08/2025","-12,096587","-45,775313","31/01/2025 19:05 - Entrada na Carteira-Planejador","","7.1.1.5","SIM","NÃO","NÃO","SIM","NÃO","BARREIRAS","","","",""
"","2","2","2","100%","100%","jul./25 ","-","-","24/07/2025","29/07/2025","CONCLUÍDA","B-1208299","ER-CIND-POV-SAPE DO MARIANO-MATA VELHA","CRISTÓPOLIS","JUDICIAL","","R$ 10.415,11","1","2","3","0","3","2","1","67%","","","","","0","0","RUBERLANDIO","","R$ 9.855,75","R$ 10.415,11","","","","#N/A","","R$ 0,00","","","","","","","24/05/2025 07:30 - Entrada na Carteira-Planejador","","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","BARREIRAS","","SIM","",""
"","2","2","2","100%","100%, 100%, 100%","jul./25, jun./25, mai./25","-","-","14/07/2024","30/07/2025","CONCLUÍDA","B-1195071","ER-CCOL-POV-SITIO GRANDE -SITIO GRANDE","SÃO DESIDÉRIO","QLP","TRAFO 10KVA","R$ 3.342,40","0","0","0","0","0","","0","0%","","","","","0","0","RUBERLANDIO","","R$ 4.246,85","R$ 3.342,40","","","","#N/A","","R$ 0,00","","","","","","","31/03/2025 14:28 - Entrada na Carteira-Planejador","","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","BARREIRAS","","","",""
"","2","2","2","100%","100%, 100%","jul./25, jun./25","-","-","30/07/2025","30/07/2025","CONCLUÍDA","B-1173682","RR-CIND-ROD-DISTRIBUICAO-DIST INDUSTRIAL","BARREIRAS","QLP","OBRA COM ACESSO BOM, NAO TEM PODA , NAO EPREVISTO CAVA EM ROCHA","R$ 5.187,86","1","0","1","0","1","","1","0%","","","","","0","0","EDSON","","R$ 3.804,54","R$ 5.187,86","","","","#N/A","","R$ 0,00","","","","","","","19/03/2025 15:06 - Entrada na Carteira-Planejador","","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","BARREIRAS","","","",""
"","2","2","2","100%","100%, 100%","jul./25, jun./25","-","-","30/07/2025","30/07/2025","CONCLUÍDA","B-1181096","ER-CIND-ROD-BR - 020-RURAL","BARREIRAS","QLP","obra boa com acesso bom sem poda e sem cava em rocha","R$ 6.361,47","1","0","1","0","1","1","0","100%","","","","","0","0","LAURINDO","","R$ 13.916,71","R$ 6.361,47","","","","#N/A","","R$ 0,00","","","","","","","19/03/2025 15:06 - Entrada na Carteira-Planejador","","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","BARREIRAS","","","",""
"","2","2","2","100%","100%, 100%, 100%","jul./25, jun./25, mai./25","-","-","14/07/2025","31/07/2025","CONCLUÍDA","B-1052048","XMP-CCOL-POV-BANDEIRA-RURAL","COTEGIPE","RECLAMAÇÃO","OBRA NECESSARIO MAQUINA ACESSO RUIM, SE CHOVER NÃO TEM ACESSO ","R$ 89.377,66","31","8","39","0","39","38","1","97%","","","","","0","0","LAURINDO","","R$ 47.904,31","R$ 89.377,66","","","","#N/A","","R$ 0,00","","","","","","","27/02/2025 13:10 - Entrada na Carteira-Planejador","","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","BARREIRAS","","","",""
"","2","2","2","100%","70%, 35%","jul./25, jun./25","-","-","02/06/2025","31/07/2025","CONCLUÍDA","B-1146629","RR-CCOL-POV-BRACINHO 148-BRACINHO","BAIANÓPOLIS","PRIORIDADE PLANO ANEEL","projeto com um trecho de adição, vamos iniciar a parte de vão livre e depois iremos para parte de desligamento","R$ 345.207,56","117","9","126","0","103","99","27","79%","","","","","0","0","RUBERLANDIO","","R$ 297.296,20","R$ 345.207,56","","","","#N/A","","R$ 0,00","","","","","","","19/03/2025 15:06 - Entrada na Carteira-Planejador","","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","BARREIRAS","","SIM","",""
